ID,Prompt,Relation1,Relation2,Image,Type,Agree
22,a blanket under a cylinder with the cylinder tied to a teacup,under,tied to,a_blanket_under_a_cylinder_with_the_cylinder_tied_to_a_teacup_image_2.png,Physical/Physical,0.0
22,a blanket under a cylinder with the cylinder tied to a teacup,under,tied to,a_blanket_under_a_cylinder_with_the_cylinder_tied_to_a_teacup_image_3.png,Physical/Physical,0.0
22,a blanket under a cylinder with the cylinder tied to a teacup,under,tied to,a_blanket_under_a_cylinder_with_the_cylinder_tied_to_a_teacup_image_4.png,Physical/Physical,0.0
22,a blanket under a cylinder with the cylinder tied to a teacup,under,tied to,a_blanket_under_a_cylinder_with_the_cylinder_tied_to_a_teacup_image_5.png,Physical/Physical,0.0
22,a blanket under a cylinder with the cylinder tied to a teacup,under,tied to,a_blanket_under_a_cylinder_with_the_cylinder_tied_to_a_teacup_image_6.png,Physical/Physical,0.0
22,a blanket under a cylinder with the cylinder tied to a teacup,under,tied to,a_blanket_under_a_cylinder_with_the_cylinder_tied_to_a_teacup_image_7.png,Physical/Physical,0.0
22,a blanket under a cylinder with the cylinder tied to a teacup,under,tied to,a_blanket_under_a_cylinder_with_the_cylinder_tied_to_a_teacup_image_8.png,Physical/Physical,0.0
22,a blanket under a cylinder with the cylinder tied to a teacup,under,tied to,a_blanket_under_a_cylinder_with_the_cylinder_tied_to_a_teacup_image_9.png,Physical/Physical,0.0
22,a blanket under a cylinder with the cylinder tied to a teacup,under,tied to,a_blanket_under_a_cylinder_with_the_cylinder_tied_to_a_teacup_image_10.png,Physical/Physical,0.0
22,an iguana pushing a robot with the robot in a bowl,pushing,in,an_iguana_pushing_a_robot_with_the_robot_in_a_bowl_image_1.png,Agentic/Physical,0.0
22,an iguana pushing a robot with the robot in a bowl,pushing,in,an_iguana_pushing_a_robot_with_the_robot_in_a_bowl_image_2.png,Agentic/Physical,0.0
22,an iguana pushing a robot with the robot in a bowl,pushing,in,an_iguana_pushing_a_robot_with_the_robot_in_a_bowl_image_3.png,Agentic/Physical,1.0
22,an iguana pushing a robot with the robot in a bowl,pushing,in,an_iguana_pushing_a_robot_with_the_robot_in_a_bowl_image_4.png,Agentic/Physical,1.0
22,an iguana pushing a robot with the robot in a bowl,pushing,in,an_iguana_pushing_a_robot_with_the_robot_in_a_bowl_image_5.png,Agentic/Physical,0.0
22,an iguana pushing a robot with the robot in a bowl,pushing,in,an_iguana_pushing_a_robot_with_the_robot_in_a_bowl_image_6.png,Agentic/Physical,1.0
22,an iguana pushing a robot with the robot in a bowl,pushing,in,an_iguana_pushing_a_robot_with_the_robot_in_a_bowl_image_7.png,Agentic/Physical,1.0
22,an iguana pushing a robot with the robot in a bowl,pushing,in,an_iguana_pushing_a_robot_with_the_robot_in_a_bowl_image_8.png,Agentic/Physical,0.0
22,an iguana pushing a robot with the robot in a bowl,pushing,in,an_iguana_pushing_a_robot_with_the_robot_in_a_bowl_image_9.png,Agentic/Physical,1.0
22,an iguana pushing a robot with the robot in a bowl,pushing,in,an_iguana_pushing_a_robot_with_the_robot_in_a_bowl_image_10.png,Agentic/Physical,0.0
22,a teacup on a bowl with the bowl on a car,on,on,a_teacup_on_a_bowl_with_the_bowl_on_a_car_image_1.png,Physical/Physical,0.0
22,a teacup on a bowl with the bowl on a car,on,on,a_teacup_on_a_bowl_with_the_bowl_on_a_car_image_2.png,Physical/Physical,0.0
22,a teacup on a bowl with the bowl on a car,on,on,a_teacup_on_a_bowl_with_the_bowl_on_a_car_image_3.png,Physical/Physical,1.0
22,a teacup on a bowl with the bowl on a car,on,on,a_teacup_on_a_bowl_with_the_bowl_on_a_car_image_4.png,Physical/Physical,0.0
22,a teacup on a bowl with the bowl on a car,on,on,a_teacup_on_a_bowl_with_the_bowl_on_a_car_image_5.png,Physical/Physical,0.0
22,a teacup on a bowl with the bowl on a car,on,on,a_teacup_on_a_bowl_with_the_bowl_on_a_car_image_6.png,Physical/Physical,0.0
22,a teacup on a bowl with the bowl on a car,on,on,a_teacup_on_a_bowl_with_the_bowl_on_a_car_image_7.png,Physical/Physical,0.0
22,a teacup on a bowl with the bowl on a car,on,on,a_teacup_on_a_bowl_with_the_bowl_on_a_car_image_8.png,Physical/Physical,0.0
22,a teacup on a bowl with the bowl on a car,on,on,a_teacup_on_a_bowl_with_the_bowl_on_a_car_image_9.png,Physical/Physical,0.0
22,a teacup on a bowl with the bowl on a car,on,on,a_teacup_on_a_bowl_with_the_bowl_on_a_car_image_10.png,Physical/Physical,0.0
22,a blanket covering a bowl with the bowl under a spoon,covering,under,a_blanket_covering_a_bowl_with_the_bowl_under_a_spoon_image_1.png,Physical/Physical,0.0
22,a blanket covering a bowl with the bowl under a spoon,covering,under,a_blanket_covering_a_bowl_with_the_bowl_under_a_spoon_image_2.png,Physical/Physical,0.0
22,a blanket covering a bowl with the bowl under a spoon,covering,under,a_blanket_covering_a_bowl_with_the_bowl_under_a_spoon_image_3.png,Physical/Physical,0.0
22,a blanket covering a bowl with the bowl under a spoon,covering,under,a_blanket_covering_a_bowl_with_the_bowl_under_a_spoon_image_4.png,Physical/Physical,0.0
22,a blanket covering a bowl with the bowl under a spoon,covering,under,a_blanket_covering_a_bowl_with_the_bowl_under_a_spoon_image_5.png,Physical/Physical,0.0
22,a blanket covering a bowl with the bowl under a spoon,covering,under,a_blanket_covering_a_bowl_with_the_bowl_under_a_spoon_image_6.png,Physical/Physical,0.0
22,a blanket covering a bowl with the bowl under a spoon,covering,under,a_blanket_covering_a_bowl_with_the_bowl_under_a_spoon_image_7.png,Physical/Physical,0.0
22,a blanket covering a bowl with the bowl under a spoon,covering,under,a_blanket_covering_a_bowl_with_the_bowl_under_a_spoon_image_8.png,Physical/Physical,0.0
22,a blanket covering a bowl with the bowl under a spoon,covering,under,a_blanket_covering_a_bowl_with_the_bowl_under_a_spoon_image_9.png,Physical/Physical,0.0
22,a blanket covering a bowl with the bowl under a spoon,covering,under,a_blanket_covering_a_bowl_with_the_bowl_under_a_spoon_image_10.png,Physical/Physical,0.0
22,a woman helping an iguana with the iguana hindering a tiger,helping,hindering,a_woman_helping_an_iguana_with_the_iguana_hindering_a_tiger_image_1.png,Agentic/Agentic,0.0
22,a woman helping an iguana with the iguana hindering a tiger,helping,hindering,a_woman_helping_an_iguana_with_the_iguana_hindering_a_tiger_image_2.png,Agentic/Agentic,0.0
22,a woman helping an iguana with the iguana hindering a tiger,helping,hindering,a_woman_helping_an_iguana_with_the_iguana_hindering_a_tiger_image_3.png,Agentic/Agentic,0.0
22,a woman helping an iguana with the iguana hindering a tiger,helping,hindering,a_woman_helping_an_iguana_with_the_iguana_hindering_a_tiger_image_4.png,Agentic/Agentic,0.0
22,a woman helping an iguana with the iguana hindering a tiger,helping,hindering,a_woman_helping_an_iguana_with_the_iguana_hindering_a_tiger_image_5.png,Agentic/Agentic,0.0
22,a woman helping an iguana with the iguana hindering a tiger,helping,hindering,a_woman_helping_an_iguana_with_the_iguana_hindering_a_tiger_image_6.png,Agentic/Agentic,0.0
22,a woman helping an iguana with the iguana hindering a tiger,helping,hindering,a_woman_helping_an_iguana_with_the_iguana_hindering_a_tiger_image_7.png,Agentic/Agentic,0.0
22,a woman helping an iguana with the iguana hindering a tiger,helping,hindering,a_woman_helping_an_iguana_with_the_iguana_hindering_a_tiger_image_8.png,Agentic/Agentic,0.0
22,a woman helping an iguana with the iguana hindering a tiger,helping,hindering,a_woman_helping_an_iguana_with_the_iguana_hindering_a_tiger_image_9.png,Agentic/Agentic,0.0
22,a woman helping an iguana with the iguana hindering a tiger,helping,hindering,a_woman_helping_an_iguana_with_the_iguana_hindering_a_tiger_image_10.png,Agentic/Agentic,1.0
22,a monkey pulling a robot with the robot covering a blanket,pulling,covering,a_monkey_pulling_a_robot_with_the_robot_covering_a_blanket_image_1.png,Agentic/Physical,0.0
22,a monkey pulling a robot with the robot covering a blanket,pulling,covering,a_monkey_pulling_a_robot_with_the_robot_covering_a_blanket_image_2.png,Agentic/Physical,0.0
22,a monkey pulling a robot with the robot covering a blanket,pulling,covering,a_monkey_pulling_a_robot_with_the_robot_covering_a_blanket_image_3.png,Agentic/Physical,0.0
22,a monkey pulling a robot with the robot covering a blanket,pulling,covering,a_monkey_pulling_a_robot_with_the_robot_covering_a_blanket_image_4.png,Agentic/Physical,0.0
22,a monkey pulling a robot with the robot covering a blanket,pulling,covering,a_monkey_pulling_a_robot_with_the_robot_covering_a_blanket_image_5.png,Agentic/Physical,0.0
22,a monkey pulling a robot with the robot covering a blanket,pulling,covering,a_monkey_pulling_a_robot_with_the_robot_covering_a_blanket_image_6.png,Agentic/Physical,0.0
22,a monkey pulling a robot with the robot covering a blanket,pulling,covering,a_monkey_pulling_a_robot_with_the_robot_covering_a_blanket_image_7.png,Agentic/Physical,0.0
22,a monkey pulling a robot with the robot covering a blanket,pulling,covering,a_monkey_pulling_a_robot_with_the_robot_covering_a_blanket_image_8.png,Agentic/Physical,0.0
22,a monkey pulling a robot with the robot covering a blanket,pulling,covering,a_monkey_pulling_a_robot_with_the_robot_covering_a_blanket_image_9.png,Agentic/Physical,1.0
22,a monkey pulling a robot with the robot covering a blanket,pulling,covering,a_monkey_pulling_a_robot_with_the_robot_covering_a_blanket_image_10.png,Agentic/Physical,0.0
22,a blanket under a cylinder with the cylinder under a teacup,under,under,a_blanket_under_a_cylinder_with_the_cylinder_under_a_teacup_image_1.png,Physical/Physical,0.0
22,a blanket under a cylinder with the cylinder under a teacup,under,under,a_blanket_under_a_cylinder_with_the_cylinder_under_a_teacup_image_2.png,Physical/Physical,0.0
22,a blanket under a cylinder with the cylinder under a teacup,under,under,a_blanket_under_a_cylinder_with_the_cylinder_under_a_teacup_image_3.png,Physical/Physical,0.0
22,a blanket under a cylinder with the cylinder under a teacup,under,under,a_blanket_under_a_cylinder_with_the_cylinder_under_a_teacup_image_4.png,Physical/Physical,0.0
22,a blanket under a cylinder with the cylinder under a teacup,under,under,a_blanket_under_a_cylinder_with_the_cylinder_under_a_teacup_image_5.png,Physical/Physical,0.0
22,a blanket under a cylinder with the cylinder under a teacup,under,under,a_blanket_under_a_cylinder_with_the_cylinder_under_a_teacup_image_6.png,Physical/Physical,0.0
22,a blanket under a cylinder with the cylinder under a teacup,under,under,a_blanket_under_a_cylinder_with_the_cylinder_under_a_teacup_image_7.png,Physical/Physical,0.0
22,a blanket under a cylinder with the cylinder under a teacup,under,under,a_blanket_under_a_cylinder_with_the_cylinder_under_a_teacup_image_8.png,Physical/Physical,1.0
22,a blanket under a cylinder with the cylinder under a teacup,under,under,a_blanket_under_a_cylinder_with_the_cylinder_under_a_teacup_image_9.png,Physical/Physical,0.0
22,a blanket under a cylinder with the cylinder under a teacup,under,under,a_blanket_under_a_cylinder_with_the_cylinder_under_a_teacup_image_10.png,Physical/Physical,0.0
22,a rabbit touching a monkey with the monkey hugging a tiger,touching,hugging,a_rabbit_touching_a_monkey_with_the_monkey_hugging_a_tiger_image_1.png,Agentic/Agentic,0.0
22,a rabbit touching a monkey with the monkey hugging a tiger,touching,hugging,a_rabbit_touching_a_monkey_with_the_monkey_hugging_a_tiger_image_2.png,Agentic/Agentic,0.0
22,a rabbit touching a monkey with the monkey hugging a tiger,touching,hugging,a_rabbit_touching_a_monkey_with_the_monkey_hugging_a_tiger_image_3.png,Agentic/Agentic,0.0
22,a rabbit touching a monkey with the monkey hugging a tiger,touching,hugging,a_rabbit_touching_a_monkey_with_the_monkey_hugging_a_tiger_image_4.png,Agentic/Agentic,0.0
22,a rabbit touching a monkey with the monkey hugging a tiger,touching,hugging,a_rabbit_touching_a_monkey_with_the_monkey_hugging_a_tiger_image_5.png,Agentic/Agentic,0.0
22,a rabbit touching a monkey with the monkey hugging a tiger,touching,hugging,a_rabbit_touching_a_monkey_with_the_monkey_hugging_a_tiger_image_6.png,Agentic/Agentic,0.0
22,a rabbit touching a monkey with the monkey hugging a tiger,touching,hugging,a_rabbit_touching_a_monkey_with_the_monkey_hugging_a_tiger_image_7.png,Agentic/Agentic,0.0
22,a rabbit touching a monkey with the monkey hugging a tiger,touching,hugging,a_rabbit_touching_a_monkey_with_the_monkey_hugging_a_tiger_image_8.png,Agentic/Agentic,1.0
22,a rabbit touching a monkey with the monkey hugging a tiger,touching,hugging,a_rabbit_touching_a_monkey_with_the_monkey_hugging_a_tiger_image_9.png,Agentic/Agentic,0.0
22,a rabbit touching a monkey with the monkey hugging a tiger,touching,hugging,a_rabbit_touching_a_monkey_with_the_monkey_hugging_a_tiger_image_10.png,Agentic/Agentic,1.0
22,a woman occluded by a car with the car pulling a box,occluded by,pulling,a_woman_occluded_by_a_car_with_the_car_pulling_a_box_image_1.png,Physical/Agentic,0.0
22,a woman occluded by a car with the car pulling a box,occluded by,pulling,a_woman_occluded_by_a_car_with_the_car_pulling_a_box_image_2.png,Physical/Agentic,0.0
22,a woman occluded by a car with the car pulling a box,occluded by,pulling,a_woman_occluded_by_a_car_with_the_car_pulling_a_box_image_3.png,Physical/Agentic,0.0
22,a woman occluded by a car with the car pulling a box,occluded by,pulling,a_woman_occluded_by_a_car_with_the_car_pulling_a_box_image_4.png,Physical/Agentic,1.0
22,a woman occluded by a car with the car pulling a box,occluded by,pulling,a_woman_occluded_by_a_car_with_the_car_pulling_a_box_image_5.png,Physical/Agentic,0.0
22,a woman occluded by a car with the car pulling a box,occluded by,pulling,a_woman_occluded_by_a_car_with_the_car_pulling_a_box_image_6.png,Physical/Agentic,0.0
22,a woman occluded by a car with the car pulling a box,occluded by,pulling,a_woman_occluded_by_a_car_with_the_car_pulling_a_box_image_7.png,Physical/Agentic,0.0
22,a woman occluded by a car with the car pulling a box,occluded by,pulling,a_woman_occluded_by_a_car_with_the_car_pulling_a_box_image_8.png,Physical/Agentic,0.0
22,a woman occluded by a car with the car pulling a box,occluded by,pulling,a_woman_occluded_by_a_car_with_the_car_pulling_a_box_image_9.png,Physical/Agentic,1.0
22,a woman occluded by a car with the car pulling a box,occluded by,pulling,a_woman_occluded_by_a_car_with_the_car_pulling_a_box_image_10.png,Physical/Agentic,0.0
22,a child hugging a man with the man pulling a box,hugging,pulling,a_child_hugging_a_man_with_the_man_pulling_a_box_image_1.png,Agentic/Agentic,1.0
22,a child hugging a man with the man pulling a box,hugging,pulling,a_child_hugging_a_man_with_the_man_pulling_a_box_image_2.png,Agentic/Agentic,0.0
22,a child hugging a man with the man pulling a box,hugging,pulling,a_child_hugging_a_man_with_the_man_pulling_a_box_image_3.png,Agentic/Agentic,1.0
22,a child hugging a man with the man pulling a box,hugging,pulling,a_child_hugging_a_man_with_the_man_pulling_a_box_image_4.png,Agentic/Agentic,0.0
22,a child hugging a man with the man pulling a box,hugging,pulling,a_child_hugging_a_man_with_the_man_pulling_a_box_image_5.png,Agentic/Agentic,0.0
22,a child hugging a man with the man pulling a box,hugging,pulling,a_child_hugging_a_man_with_the_man_pulling_a_box_image_6.png,Agentic/Agentic,0.0
22,a child hugging a man with the man pulling a box,hugging,pulling,a_child_hugging_a_man_with_the_man_pulling_a_box_image_7.png,Agentic/Agentic,0.0
22,a child hugging a man with the man pulling a box,hugging,pulling,a_child_hugging_a_man_with_the_man_pulling_a_box_image_8.png,Agentic/Agentic,1.0
22,a child hugging a man with the man pulling a box,hugging,pulling,a_child_hugging_a_man_with_the_man_pulling_a_box_image_9.png,Agentic/Agentic,0.0
22,a child hugging a man with the man pulling a box,hugging,pulling,a_child_hugging_a_man_with_the_man_pulling_a_box_image_10.png,Agentic/Agentic,1.0
22,a blanket near a box with the box in a car,near,in,a_blanket_near_a_box_with_the_box_in_a_car_image_1.png,Physical/Physical,1.0
22,a blanket near a box with the box in a car,near,in,a_blanket_near_a_box_with_the_box_in_a_car_image_2.png,Physical/Physical,1.0
22,a blanket near a box with the box in a car,near,in,a_blanket_near_a_box_with_the_box_in_a_car_image_3.png,Physical/Physical,1.0
22,a blanket near a box with the box in a car,near,in,a_blanket_near_a_box_with_the_box_in_a_car_image_4.png,Physical/Physical,1.0
22,a blanket near a box with the box in a car,near,in,a_blanket_near_a_box_with_the_box_in_a_car_image_5.png,Physical/Physical,1.0
