,problem,num_incontext,attempt,accuracy,source
"(44, 17.0, 3815)",17.0,1.0,44,0.0,Human Data
"(44, 17.0, 3816)",17.0,2.0,44,0.0,Human Data
"(44, 17.0, 3817)",17.0,3.0,44,1.0,Human Data
"(44, 17.0, 3818)",17.0,4.0,44,1.0,Human Data
"(44, 17.0, 3819)",17.0,5.0,44,1.0,Human Data
"(44, 17.0, 3820)",17.0,6.0,44,1.0,Human Data
"(44, 17.0, 3821)",17.0,7.0,44,1.0,Human Data
"(44, 17.0, 3822)",17.0,8.0,44,1.0,Human Data
"(44, 17.0, 3823)",17.0,9.0,44,1.0,Human Data
"(44, 18.0, 3911)",18.0,1.0,44,0.0,Human Data
"(44, 18.0, 3912)",18.0,2.0,44,1.0,Human Data
"(44, 18.0, 3913)",18.0,3.0,44,1.0,Human Data
"(44, 18.0, 3914)",18.0,4.0,44,1.0,Human Data
"(44, 18.0, 3915)",18.0,5.0,44,1.0,Human Data
"(44, 18.0, 3916)",18.0,6.0,44,1.0,Human Data
"(44, 18.0, 3917)",18.0,7.0,44,1.0,Human Data
"(44, 18.0, 3918)",18.0,8.0,44,1.0,Human Data
"(44, 18.0, 8)",18.0,9.0,44,1.0,Human Data
"(44, 19.0, 3928)",19.0,1.0,44,0.0,Human Data
"(44, 19.0, 3929)",19.0,2.0,44,1.0,Human Data
"(44, 19.0, 3930)",19.0,3.0,44,1.0,Human Data
"(44, 19.0, 3931)",19.0,4.0,44,0.0,Human Data
"(44, 19.0, 3932)",19.0,5.0,44,1.0,Human Data
"(44, 19.0, 3933)",19.0,6.0,44,1.0,Human Data
"(44, 19.0, 3934)",19.0,7.0,44,1.0,Human Data
"(44, 19.0, 3935)",19.0,8.0,44,1.0,Human Data
"(44, 19.0, 3936)",19.0,9.0,44,1.0,Human Data
"(44, 20.0, 3763)",20.0,1.0,44,1.0,Human Data
"(44, 20.0, 3764)",20.0,2.0,44,1.0,Human Data
"(44, 20.0, 3765)",20.0,3.0,44,1.0,Human Data
"(44, 20.0, 3766)",20.0,4.0,44,0.0,Human Data
"(44, 20.0, 3767)",20.0,5.0,44,1.0,Human Data
"(44, 20.0, 3768)",20.0,6.0,44,1.0,Human Data
"(44, 20.0, 3769)",20.0,7.0,44,1.0,Human Data
"(44, 20.0, 3770)",20.0,8.0,44,1.0,Human Data
"(44, 20.0, 3771)",20.0,9.0,44,0.0,Human Data
"(44, 21.0, 3868)",21.0,1.0,44,0.0,Human Data
"(44, 21.0, 3869)",21.0,2.0,44,0.0,Human Data
"(44, 21.0, 3870)",21.0,3.0,44,0.0,Human Data
"(44, 21.0, 3871)",21.0,4.0,44,0.0,Human Data
"(44, 21.0, 3872)",21.0,5.0,44,1.0,Human Data
"(44, 21.0, 3873)",21.0,6.0,44,0.0,Human Data
"(44, 21.0, 3874)",21.0,7.0,44,1.0,Human Data
"(44, 21.0, 3875)",21.0,8.0,44,1.0,Human Data
"(44, 21.0, 3876)",21.0,9.0,44,0.0,Human Data
"(44, 22.0, 3919)",22.0,1.0,44,0.0,Human Data
"(44, 22.0, 3920)",22.0,2.0,44,0.0,Human Data
"(44, 22.0, 3921)",22.0,3.0,44,0.0,Human Data
"(44, 22.0, 3922)",22.0,4.0,44,0.0,Human Data
"(44, 22.0, 3923)",22.0,5.0,44,1.0,Human Data
"(44, 22.0, 3924)",22.0,6.0,44,1.0,Human Data
"(44, 22.0, 3925)",22.0,7.0,44,1.0,Human Data
"(44, 22.0, 3926)",22.0,8.0,44,1.0,Human Data
"(44, 22.0, 3927)",22.0,9.0,44,1.0,Human Data
"(44, 23.0, 3833)",23.0,1.0,44,1.0,Human Data
"(44, 23.0, 3834)",23.0,2.0,44,1.0,Human Data
"(44, 23.0, 3835)",23.0,3.0,44,1.0,Human Data
"(44, 23.0, 3836)",23.0,4.0,44,1.0,Human Data
"(44, 23.0, 3837)",23.0,5.0,44,0.0,Human Data
"(44, 23.0, 3838)",23.0,6.0,44,1.0,Human Data
"(44, 23.0, 3839)",23.0,7.0,44,1.0,Human Data
"(44, 23.0, 3840)",23.0,8.0,44,1.0,Human Data
"(44, 23.0, 3841)",23.0,9.0,44,1.0,Human Data
"(48, 1.0, 4122)",1.0,1.0,48,0.0,Human Data
"(48, 1.0, 4123)",1.0,2.0,48,1.0,Human Data
"(48, 1.0, 4124)",1.0,3.0,48,1.0,Human Data
"(48, 1.0, 4125)",1.0,4.0,48,1.0,Human Data
"(48, 1.0, 4126)",1.0,5.0,48,1.0,Human Data
"(48, 1.0, 4127)",1.0,6.0,48,1.0,Human Data
"(48, 1.0, 4128)",1.0,7.0,48,1.0,Human Data
"(48, 1.0, 4129)",1.0,8.0,48,1.0,Human Data
"(48, 1.0, 8)",1.0,9.0,48,1.0,Human Data
"(48, 2.0, 4000)",2.0,1.0,48,0.0,Human Data
"(48, 2.0, 4001)",2.0,2.0,48,1.0,Human Data
"(48, 2.0, 4002)",2.0,3.0,48,1.0,Human Data
"(48, 2.0, 4003)",2.0,4.0,48,0.0,Human Data
"(48, 2.0, 4004)",2.0,5.0,48,0.0,Human Data
"(48, 2.0, 4005)",2.0,6.0,48,1.0,Human Data
"(48, 2.0, 4006)",2.0,7.0,48,1.0,Human Data
"(48, 2.0, 4007)",2.0,8.0,48,0.0,Human Data
"(48, 2.0, 4008)",2.0,9.0,48,1.0,Human Data
"(48, 3.0, 3991)",3.0,1.0,48,1.0,Human Data
"(48, 3.0, 3992)",3.0,2.0,48,0.0,Human Data
"(48, 3.0, 3993)",3.0,3.0,48,0.0,Human Data
"(48, 3.0, 3994)",3.0,4.0,48,0.0,Human Data
"(48, 3.0, 3995)",3.0,5.0,48,0.0,Human Data
"(48, 3.0, 3996)",3.0,6.0,48,1.0,Human Data
"(48, 3.0, 3997)",3.0,7.0,48,1.0,Human Data
"(48, 3.0, 3998)",3.0,8.0,48,1.0,Human Data
"(48, 3.0, 3999)",3.0,9.0,48,1.0,Human Data
"(48, 4.0, 4054)",4.0,1.0,48,0.0,Human Data
"(48, 4.0, 4055)",4.0,2.0,48,0.0,Human Data
"(48, 4.0, 4056)",4.0,3.0,48,0.0,Human Data
"(48, 4.0, 4057)",4.0,4.0,48,0.0,Human Data
"(48, 4.0, 4058)",4.0,5.0,48,0.0,Human Data
"(48, 4.0, 4059)",4.0,6.0,48,1.0,Human Data
"(48, 4.0, 4060)",4.0,7.0,48,1.0,Human Data
"(48, 4.0, 4061)",4.0,8.0,48,0.0,Human Data
"(48, 4.0, 4062)",4.0,9.0,48,1.0,Human Data
"(48, 5.0, 4009)",5.0,1.0,48,1.0,Human Data
"(48, 5.0, 4010)",5.0,2.0,48,1.0,Human Data
"(48, 5.0, 4011)",5.0,3.0,48,1.0,Human Data
"(48, 5.0, 4012)",5.0,4.0,48,1.0,Human Data
"(48, 5.0, 4013)",5.0,5.0,48,0.0,Human Data
"(48, 5.0, 4014)",5.0,6.0,48,0.0,Human Data
"(48, 5.0, 4015)",5.0,7.0,48,1.0,Human Data
"(48, 5.0, 4016)",5.0,8.0,48,1.0,Human Data
"(48, 5.0, 4017)",5.0,9.0,48,1.0,Human Data
"(48, 6.0, 4106)",6.0,1.0,48,0.0,Human Data
"(48, 6.0, 4107)",6.0,2.0,48,1.0,Human Data
"(48, 6.0, 4108)",6.0,3.0,48,1.0,Human Data
"(48, 6.0, 4109)",6.0,4.0,48,1.0,Human Data
"(48, 6.0, 4110)",6.0,5.0,48,1.0,Human Data
"(48, 6.0, 4111)",6.0,6.0,48,1.0,Human Data
"(48, 6.0, 4112)",6.0,7.0,48,0.0,Human Data
"(48, 6.0, 4113)",6.0,8.0,48,0.0,Human Data
"(48, 6.0, 4114)",6.0,9.0,48,0.0,Human Data
"(48, 7.0, 4063)",7.0,1.0,48,0.0,Human Data
"(48, 7.0, 4064)",7.0,2.0,48,0.0,Human Data
"(48, 7.0, 4065)",7.0,3.0,48,0.0,Human Data
"(48, 7.0, 4066)",7.0,4.0,48,0.0,Human Data
"(48, 7.0, 4067)",7.0,5.0,48,1.0,Human Data
"(48, 7.0, 4068)",7.0,6.0,48,1.0,Human Data
"(48, 7.0, 4069)",7.0,7.0,48,0.0,Human Data
"(48, 7.0, 4070)",7.0,8.0,48,1.0,Human Data
"(48, 7.0, 4071)",7.0,9.0,48,1.0,Human Data
"(48, 8.0, 4018)",8.0,1.0,48,0.0,Human Data
"(48, 8.0, 4019)",8.0,2.0,48,0.0,Human Data
"(48, 8.0, 4020)",8.0,3.0,48,0.0,Human Data
"(48, 8.0, 4021)",8.0,4.0,48,0.0,Human Data
"(48, 8.0, 4022)",8.0,5.0,48,1.0,Human Data
"(48, 8.0, 4023)",8.0,6.0,48,1.0,Human Data
"(48, 8.0, 4024)",8.0,7.0,48,1.0,Human Data
"(48, 8.0, 4025)",8.0,8.0,48,1.0,Human Data
"(48, 8.0, 4026)",8.0,9.0,48,0.0,Human Data
"(48, 9.0, 4088)",9.0,1.0,48,0.0,Human Data
"(48, 9.0, 4089)",9.0,2.0,48,1.0,Human Data
"(48, 9.0, 4090)",9.0,3.0,48,1.0,Human Data
"(48, 9.0, 4091)",9.0,4.0,48,0.0,Human Data
"(48, 9.0, 4092)",9.0,5.0,48,0.0,Human Data
"(48, 9.0, 4093)",9.0,6.0,48,1.0,Human Data
"(48, 9.0, 4094)",9.0,7.0,48,0.0,Human Data
"(48, 9.0, 4095)",9.0,8.0,48,1.0,Human Data
"(48, 9.0, 4096)",9.0,9.0,48,0.0,Human Data
"(48, 10.0, 4081)",10.0,1.0,48,1.0,Human Data
"(48, 10.0, 4082)",10.0,2.0,48,1.0,Human Data
"(48, 10.0, 4083)",10.0,3.0,48,1.0,Human Data
"(48, 10.0, 4084)",10.0,4.0,48,1.0,Human Data
"(48, 10.0, 4085)",10.0,5.0,48,1.0,Human Data
"(48, 10.0, 4086)",10.0,6.0,48,1.0,Human Data
"(48, 10.0, 4087)",10.0,7.0,48,1.0,Human Data
"(48, 10.0, 7)",10.0,8.0,48,1.0,Human Data
"(48, 10.0, 8)",10.0,9.0,48,1.0,Human Data
"(48, 11.0, 4036)",11.0,1.0,48,1.0,Human Data
"(48, 11.0, 4037)",11.0,2.0,48,0.0,Human Data
"(48, 11.0, 4038)",11.0,3.0,48,1.0,Human Data
"(48, 11.0, 4039)",11.0,4.0,48,1.0,Human Data
"(48, 11.0, 4040)",11.0,5.0,48,0.0,Human Data
"(48, 11.0, 4041)",11.0,6.0,48,0.0,Human Data
"(48, 11.0, 4042)",11.0,7.0,48,0.0,Human Data
"(48, 11.0, 4043)",11.0,8.0,48,1.0,Human Data
"(48, 11.0, 4044)",11.0,9.0,48,1.0,Human Data
"(48, 12.0, 3973)",12.0,1.0,48,1.0,Human Data
"(48, 12.0, 3974)",12.0,2.0,48,1.0,Human Data
"(48, 12.0, 3975)",12.0,3.0,48,0.0,Human Data
"(48, 12.0, 3976)",12.0,4.0,48,1.0,Human Data
"(48, 12.0, 3977)",12.0,5.0,48,0.0,Human Data
"(48, 12.0, 3978)",12.0,6.0,48,0.0,Human Data
"(48, 12.0, 3979)",12.0,7.0,48,0.0,Human Data
"(48, 12.0, 3980)",12.0,8.0,48,0.0,Human Data
"(48, 12.0, 3981)",12.0,9.0,48,1.0,Human Data
"(48, 13.0, 3964)",13.0,1.0,48,1.0,Human Data
"(48, 13.0, 3965)",13.0,2.0,48,0.0,Human Data
"(48, 13.0, 3966)",13.0,3.0,48,1.0,Human Data
"(48, 13.0, 3967)",13.0,4.0,48,1.0,Human Data
"(48, 13.0, 3968)",13.0,5.0,48,1.0,Human Data
"(48, 13.0, 3969)",13.0,6.0,48,1.0,Human Data
"(48, 13.0, 3970)",13.0,7.0,48,0.0,Human Data
"(48, 13.0, 3971)",13.0,8.0,48,1.0,Human Data
"(48, 13.0, 3972)",13.0,9.0,48,1.0,Human Data
"(48, 14.0, 3946)",14.0,1.0,48,0.0,Human Data
"(48, 14.0, 3947)",14.0,2.0,48,1.0,Human Data
"(48, 14.0, 3948)",14.0,3.0,48,1.0,Human Data
"(48, 14.0, 3949)",14.0,4.0,48,1.0,Human Data
"(48, 14.0, 3950)",14.0,5.0,48,1.0,Human Data
"(48, 14.0, 3951)",14.0,6.0,48,1.0,Human Data
"(48, 14.0, 3952)",14.0,7.0,48,0.0,Human Data
"(48, 14.0, 3953)",14.0,8.0,48,0.0,Human Data
"(48, 14.0, 3954)",14.0,9.0,48,1.0,Human Data
"(48, 15.0, 4115)",15.0,1.0,48,1.0,Human Data
"(48, 15.0, 4116)",15.0,2.0,48,1.0,Human Data
"(48, 15.0, 4117)",15.0,3.0,48,1.0,Human Data
"(48, 15.0, 4118)",15.0,4.0,48,1.0,Human Data
"(48, 15.0, 4119)",15.0,5.0,48,1.0,Human Data
"(48, 15.0, 4120)",15.0,6.0,48,1.0,Human Data
"(48, 15.0, 4121)",15.0,7.0,48,1.0,Human Data
"(48, 15.0, 7)",15.0,8.0,48,1.0,Human Data
"(48, 15.0, 8)",15.0,9.0,48,1.0,Human Data
"(48, 16.0, 4027)",16.0,1.0,48,0.0,Human Data
"(48, 16.0, 4028)",16.0,2.0,48,1.0,Human Data
"(48, 16.0, 4029)",16.0,3.0,48,1.0,Human Data
"(48, 16.0, 4030)",16.0,4.0,48,0.0,Human Data
"(48, 16.0, 4031)",16.0,5.0,48,1.0,Human Data
"(48, 16.0, 4032)",16.0,6.0,48,0.0,Human Data
"(48, 16.0, 4033)",16.0,7.0,48,1.0,Human Data
"(48, 16.0, 4034)",16.0,8.0,48,0.0,Human Data
"(48, 16.0, 4035)",16.0,9.0,48,1.0,Human Data
"(48, 17.0, 3955)",17.0,1.0,48,0.0,Human Data
"(48, 17.0, 3956)",17.0,2.0,48,1.0,Human Data
"(48, 17.0, 3957)",17.0,3.0,48,1.0,Human Data
"(48, 17.0, 3958)",17.0,4.0,48,1.0,Human Data
"(48, 17.0, 3959)",17.0,5.0,48,0.0,Human Data
"(48, 17.0, 3960)",17.0,6.0,48,0.0,Human Data
"(48, 17.0, 3961)",17.0,7.0,48,1.0,Human Data
"(48, 17.0, 3962)",17.0,8.0,48,0.0,Human Data
"(48, 17.0, 3963)",17.0,9.0,48,1.0,Human Data
"(48, 18.0, 4045)",18.0,1.0,48,0.0,Human Data
"(48, 18.0, 4046)",18.0,2.0,48,1.0,Human Data
"(48, 18.0, 4047)",18.0,3.0,48,1.0,Human Data
"(48, 18.0, 4048)",18.0,4.0,48,1.0,Human Data
"(48, 18.0, 4049)",18.0,5.0,48,1.0,Human Data
"(48, 18.0, 4050)",18.0,6.0,48,1.0,Human Data
"(48, 18.0, 4051)",18.0,7.0,48,0.0,Human Data
"(48, 18.0, 4052)",18.0,8.0,48,1.0,Human Data
"(48, 18.0, 4053)",18.0,9.0,48,1.0,Human Data
"(48, 19.0, 3937)",19.0,1.0,48,0.0,Human Data
"(48, 19.0, 3938)",19.0,2.0,48,1.0,Human Data
"(48, 19.0, 3939)",19.0,3.0,48,1.0,Human Data
"(48, 19.0, 3940)",19.0,4.0,48,0.0,Human Data
"(48, 19.0, 3941)",19.0,5.0,48,0.0,Human Data
"(48, 19.0, 3942)",19.0,6.0,48,0.0,Human Data
"(48, 19.0, 3943)",19.0,7.0,48,0.0,Human Data
"(48, 19.0, 3944)",19.0,8.0,48,1.0,Human Data
"(48, 19.0, 3945)",19.0,9.0,48,1.0,Human Data
"(48, 20.0, 4130)",20.0,1.0,48,1.0,Human Data
"(48, 20.0, 4131)",20.0,2.0,48,1.0,Human Data
"(48, 20.0, 4132)",20.0,3.0,48,0.0,Human Data
"(48, 20.0, 4133)",20.0,4.0,48,1.0,Human Data
"(48, 20.0, 4134)",20.0,5.0,48,1.0,Human Data
"(48, 20.0, 4135)",20.0,6.0,48,0.0,Human Data
"(48, 20.0, 4136)",20.0,7.0,48,1.0,Human Data
"(48, 20.0, 4137)",20.0,8.0,48,1.0,Human Data
"(48, 20.0, 4138)",20.0,9.0,48,1.0,Human Data
"(48, 21.0, 4072)",21.0,1.0,48,1.0,Human Data
"(48, 21.0, 4073)",21.0,2.0,48,1.0,Human Data
"(48, 21.0, 4074)",21.0,3.0,48,1.0,Human Data
"(48, 21.0, 4075)",21.0,4.0,48,0.0,Human Data
"(48, 21.0, 4076)",21.0,5.0,48,1.0,Human Data
"(48, 21.0, 4077)",21.0,6.0,48,1.0,Human Data
"(48, 21.0, 4078)",21.0,7.0,48,1.0,Human Data
"(48, 21.0, 4079)",21.0,8.0,48,1.0,Human Data
"(48, 21.0, 4080)",21.0,9.0,48,1.0,Human Data
"(48, 22.0, 4097)",22.0,1.0,48,1.0,Human Data
"(48, 22.0, 4098)",22.0,2.0,48,1.0,Human Data
"(48, 22.0, 4099)",22.0,3.0,48,1.0,Human Data
"(48, 22.0, 4100)",22.0,4.0,48,1.0,Human Data
"(48, 22.0, 4101)",22.0,5.0,48,1.0,Human Data
"(48, 22.0, 4102)",22.0,6.0,48,0.0,Human Data
"(48, 22.0, 4103)",22.0,7.0,48,1.0,Human Data
"(48, 22.0, 4104)",22.0,8.0,48,1.0,Human Data
"(48, 22.0, 4105)",22.0,9.0,48,1.0,Human Data
"(48, 23.0, 3982)",23.0,1.0,48,1.0,Human Data
"(48, 23.0, 3983)",23.0,2.0,48,0.0,Human Data
"(48, 23.0, 3984)",23.0,3.0,48,0.0,Human Data
"(48, 23.0, 3985)",23.0,4.0,48,1.0,Human Data
"(48, 23.0, 3986)",23.0,5.0,48,0.0,Human Data
"(48, 23.0, 3987)",23.0,6.0,48,1.0,Human Data
"(48, 23.0, 3988)",23.0,7.0,48,1.0,Human Data
"(48, 23.0, 3989)",23.0,8.0,48,0.0,Human Data
"(48, 23.0, 3990)",23.0,9.0,48,1.0,Human Data
"(52, 1.0, 4401)",1.0,1.0,52,1.0,Human Data
"(52, 1.0, 4402)",1.0,2.0,52,1.0,Human Data
"(52, 1.0, 4403)",1.0,3.0,52,1.0,Human Data
"(52, 1.0, 4404)",1.0,4.0,52,0.0,Human Data
"(52, 1.0, 4405)",1.0,5.0,52,1.0,Human Data
"(52, 1.0, 4406)",1.0,6.0,52,0.0,Human Data
"(52, 1.0, 4407)",1.0,7.0,52,0.0,Human Data
"(52, 1.0, 4408)",1.0,8.0,52,1.0,Human Data
"(52, 1.0, 4409)",1.0,9.0,52,1.0,Human Data
"(52, 2.0, 4461)",2.0,1.0,52,0.0,Human Data
"(52, 2.0, 4462)",2.0,2.0,52,1.0,Human Data
"(52, 2.0, 4463)",2.0,3.0,52,1.0,Human Data
"(52, 2.0, 4464)",2.0,4.0,52,1.0,Human Data
"(52, 2.0, 4465)",2.0,5.0,52,1.0,Human Data
"(52, 2.0, 4466)",2.0,6.0,52,1.0,Human Data
"(52, 2.0, 4467)",2.0,7.0,52,1.0,Human Data
"(52, 2.0, 4468)",2.0,8.0,52,1.0,Human Data
"(52, 2.0, 8)",2.0,9.0,52,1.0,Human Data
"(52, 3.0, 4469)",3.0,1.0,52,0.0,Human Data
"(52, 3.0, 4470)",3.0,2.0,52,0.0,Human Data
"(52, 3.0, 4471)",3.0,3.0,52,0.0,Human Data
"(52, 3.0, 4472)",3.0,4.0,52,1.0,Human Data
"(52, 3.0, 4473)",3.0,5.0,52,0.0,Human Data
"(52, 3.0, 4474)",3.0,6.0,52,1.0,Human Data
"(52, 3.0, 4475)",3.0,7.0,52,1.0,Human Data
"(52, 3.0, 4476)",3.0,8.0,52,1.0,Human Data
"(52, 3.0, 4477)",3.0,9.0,52,1.0,Human Data
"(52, 4.0, 4385)",4.0,1.0,52,1.0,Human Data
"(52, 4.0, 4386)",4.0,2.0,52,1.0,Human Data
"(52, 4.0, 4387)",4.0,3.0,52,1.0,Human Data
"(52, 4.0, 4388)",4.0,4.0,52,1.0,Human Data
"(52, 4.0, 4389)",4.0,5.0,52,1.0,Human Data
"(52, 4.0, 4390)",4.0,6.0,52,1.0,Human Data
"(52, 4.0, 4391)",4.0,7.0,52,1.0,Human Data
"(52, 4.0, 7)",4.0,8.0,52,1.0,Human Data
"(52, 4.0, 8)",4.0,9.0,52,1.0,Human Data
"(52, 5.0, 4523)",5.0,1.0,52,0.0,Human Data
"(52, 5.0, 4524)",5.0,2.0,52,1.0,Human Data
"(52, 5.0, 4525)",5.0,3.0,52,0.0,Human Data
"(52, 5.0, 4526)",5.0,4.0,52,0.0,Human Data
"(52, 5.0, 4527)",5.0,5.0,52,0.0,Human Data
"(52, 5.0, 4528)",5.0,6.0,52,1.0,Human Data
"(52, 5.0, 4529)",5.0,7.0,52,1.0,Human Data
"(52, 5.0, 4530)",5.0,8.0,52,1.0,Human Data
"(52, 5.0, 4531)",5.0,9.0,52,1.0,Human Data
"(52, 6.0, 4358)",6.0,1.0,52,1.0,Human Data
"(52, 6.0, 4359)",6.0,2.0,52,1.0,Human Data
"(52, 6.0, 4360)",6.0,3.0,52,0.0,Human Data
"(52, 6.0, 4361)",6.0,4.0,52,1.0,Human Data
"(52, 6.0, 4362)",6.0,5.0,52,0.0,Human Data
"(52, 6.0, 4363)",6.0,6.0,52,1.0,Human Data
"(52, 6.0, 4364)",6.0,7.0,52,1.0,Human Data
"(52, 6.0, 4365)",6.0,8.0,52,0.0,Human Data
"(52, 6.0, 4366)",6.0,9.0,52,0.0,Human Data
"(52, 7.0, 4392)",7.0,1.0,52,1.0,Human Data
"(52, 7.0, 4393)",7.0,2.0,52,0.0,Human Data
"(52, 7.0, 4394)",7.0,3.0,52,0.0,Human Data
"(52, 7.0, 4395)",7.0,4.0,52,0.0,Human Data
"(52, 7.0, 4396)",7.0,5.0,52,0.0,Human Data
"(52, 7.0, 4397)",7.0,6.0,52,1.0,Human Data
"(52, 7.0, 4398)",7.0,7.0,52,1.0,Human Data
"(52, 7.0, 4399)",7.0,8.0,52,1.0,Human Data
"(52, 7.0, 4400)",7.0,9.0,52,1.0,Human Data
"(52, 8.0, 4443)",8.0,1.0,52,1.0,Human Data
"(52, 8.0, 4444)",8.0,2.0,52,1.0,Human Data
"(52, 8.0, 4445)",8.0,3.0,52,1.0,Human Data
"(52, 8.0, 4446)",8.0,4.0,52,1.0,Human Data
"(52, 8.0, 4447)",8.0,5.0,52,1.0,Human Data
"(52, 8.0, 4448)",8.0,6.0,52,1.0,Human Data
"(52, 8.0, 4449)",8.0,7.0,52,0.0,Human Data
"(52, 8.0, 4450)",8.0,8.0,52,1.0,Human Data
"(52, 8.0, 4451)",8.0,9.0,52,0.0,Human Data
"(52, 9.0, 4434)",9.0,1.0,52,0.0,Human Data
"(52, 9.0, 4435)",9.0,2.0,52,0.0,Human Data
"(52, 9.0, 4436)",9.0,3.0,52,0.0,Human Data
"(52, 9.0, 4437)",9.0,4.0,52,1.0,Human Data
"(52, 9.0, 4438)",9.0,5.0,52,1.0,Human Data
"(52, 9.0, 4439)",9.0,6.0,52,0.0,Human Data
"(52, 9.0, 4440)",9.0,7.0,52,1.0,Human Data
"(52, 9.0, 4441)",9.0,8.0,52,1.0,Human Data
"(52, 9.0, 4442)",9.0,9.0,52,1.0,Human Data
"(52, 10.0, 4418)",10.0,1.0,52,1.0,Human Data
"(52, 10.0, 4419)",10.0,2.0,52,1.0,Human Data
"(52, 10.0, 4420)",10.0,3.0,52,1.0,Human Data
"(52, 10.0, 4421)",10.0,4.0,52,1.0,Human Data
"(52, 10.0, 4422)",10.0,5.0,52,1.0,Human Data
"(52, 10.0, 4423)",10.0,6.0,52,1.0,Human Data
"(52, 10.0, 4424)",10.0,7.0,52,1.0,Human Data
"(52, 10.0, 7)",10.0,8.0,52,1.0,Human Data
"(52, 10.0, 8)",10.0,9.0,52,1.0,Human Data
"(52, 11.0, 4514)",11.0,1.0,52,0.0,Human Data
"(52, 11.0, 4515)",11.0,2.0,52,0.0,Human Data
"(52, 11.0, 4516)",11.0,3.0,52,1.0,Human Data
"(52, 11.0, 4517)",11.0,4.0,52,1.0,Human Data
"(52, 11.0, 4518)",11.0,5.0,52,1.0,Human Data
"(52, 11.0, 4519)",11.0,6.0,52,1.0,Human Data
"(52, 11.0, 4520)",11.0,7.0,52,1.0,Human Data
"(52, 11.0, 4521)",11.0,8.0,52,1.0,Human Data
"(52, 11.0, 4522)",11.0,9.0,52,1.0,Human Data
"(52, 12.0, 4376)",12.0,1.0,52,0.0,Human Data
"(52, 12.0, 4377)",12.0,2.0,52,0.0,Human Data
"(52, 12.0, 4378)",12.0,3.0,52,1.0,Human Data
"(52, 12.0, 4379)",12.0,4.0,52,1.0,Human Data
"(52, 12.0, 4380)",12.0,5.0,52,0.0,Human Data
"(52, 12.0, 4381)",12.0,6.0,52,0.0,Human Data
"(52, 12.0, 4382)",12.0,7.0,52,0.0,Human Data
"(52, 12.0, 4383)",12.0,8.0,52,0.0,Human Data
"(52, 12.0, 4384)",12.0,9.0,52,1.0,Human Data
"(52, 13.0, 4452)",13.0,1.0,52,0.0,Human Data
"(52, 13.0, 4453)",13.0,2.0,52,1.0,Human Data
"(52, 13.0, 4454)",13.0,3.0,52,0.0,Human Data
"(52, 13.0, 4455)",13.0,4.0,52,0.0,Human Data
"(52, 13.0, 4456)",13.0,5.0,52,0.0,Human Data
"(52, 13.0, 4457)",13.0,6.0,52,1.0,Human Data
"(52, 13.0, 4458)",13.0,7.0,52,1.0,Human Data
"(52, 13.0, 4459)",13.0,8.0,52,0.0,Human Data
"(52, 13.0, 4460)",13.0,9.0,52,1.0,Human Data
"(52, 14.0, 4367)",14.0,1.0,52,0.0,Human Data
"(52, 14.0, 4368)",14.0,2.0,52,1.0,Human Data
"(52, 14.0, 4369)",14.0,3.0,52,1.0,Human Data
"(52, 14.0, 4370)",14.0,4.0,52,0.0,Human Data
"(52, 14.0, 4371)",14.0,5.0,52,0.0,Human Data
"(52, 14.0, 4372)",14.0,6.0,52,1.0,Human Data
"(52, 14.0, 4373)",14.0,7.0,52,0.0,Human Data
"(52, 14.0, 4374)",14.0,8.0,52,1.0,Human Data
"(52, 14.0, 4375)",14.0,9.0,52,1.0,Human Data
"(52, 15.0, 4505)",15.0,1.0,52,0.0,Human Data
"(52, 15.0, 4506)",15.0,2.0,52,0.0,Human Data
"(52, 15.0, 4507)",15.0,3.0,52,0.0,Human Data
"(52, 15.0, 4508)",15.0,4.0,52,1.0,Human Data
"(52, 15.0, 4509)",15.0,5.0,52,1.0,Human Data
"(52, 15.0, 4510)",15.0,6.0,52,1.0,Human Data
"(52, 15.0, 4511)",15.0,7.0,52,1.0,Human Data
"(52, 15.0, 4512)",15.0,8.0,52,1.0,Human Data
"(52, 15.0, 4513)",15.0,9.0,52,1.0,Human Data
"(52, 16.0, 4410)",16.0,1.0,52,0.0,Human Data
"(52, 16.0, 4411)",16.0,2.0,52,1.0,Human Data
"(52, 16.0, 4412)",16.0,3.0,52,1.0,Human Data
"(52, 16.0, 4413)",16.0,4.0,52,1.0,Human Data
"(52, 16.0, 4414)",16.0,5.0,52,1.0,Human Data
"(52, 16.0, 4415)",16.0,6.0,52,1.0,Human Data
"(52, 16.0, 4416)",16.0,7.0,52,1.0,Human Data
"(52, 16.0, 4417)",16.0,8.0,52,1.0,Human Data
"(52, 16.0, 8)",16.0,9.0,52,1.0,Human Data
"(52, 17.0, 4340)",17.0,1.0,52,0.0,Human Data
"(52, 17.0, 4341)",17.0,2.0,52,0.0,Human Data
"(52, 17.0, 4342)",17.0,3.0,52,0.0,Human Data
"(52, 17.0, 4343)",17.0,4.0,52,1.0,Human Data
"(52, 17.0, 4344)",17.0,5.0,52,0.0,Human Data
"(52, 17.0, 4345)",17.0,6.0,52,0.0,Human Data
"(52, 17.0, 4346)",17.0,7.0,52,1.0,Human Data
"(52, 17.0, 4347)",17.0,8.0,52,1.0,Human Data
"(52, 17.0, 4348)",17.0,9.0,52,1.0,Human Data
