,problem,num_incontext,attempt,accuracy,agent,cot,num_objects
1939,22.0,5.0,10,1.0,InternVL2.5-38B,Chain of Thought 0,3
1940,22.0,6.0,1,1.0,InternVL2.5-38B,Chain of Thought 0,3
1941,22.0,6.0,2,1.0,InternVL2.5-38B,Chain of Thought 0,3
1942,22.0,6.0,3,0.0,InternVL2.5-38B,Chain of Thought 0,3
1943,22.0,6.0,4,1.0,InternVL2.5-38B,Chain of Thought 0,3
1944,22.0,6.0,5,1.0,InternVL2.5-38B,Chain of Thought 0,3
1945,22.0,6.0,6,0.0,InternVL2.5-38B,Chain of Thought 0,3
1946,22.0,6.0,7,1.0,InternVL2.5-38B,Chain of Thought 0,3
1947,22.0,6.0,8,1.0,InternVL2.5-38B,Chain of Thought 0,3
1948,22.0,6.0,9,0.0,InternVL2.5-38B,Chain of Thought 0,3
1949,22.0,6.0,10,1.0,InternVL2.5-38B,Chain of Thought 0,3
1950,22.0,7.0,1,1.0,InternVL2.5-38B,Chain of Thought 0,3
1951,22.0,7.0,2,0.0,InternVL2.5-38B,Chain of Thought 0,3
1952,22.0,7.0,3,1.0,InternVL2.5-38B,Chain of Thought 0,3
1953,22.0,7.0,4,1.0,InternVL2.5-38B,Chain of Thought 0,3
1954,22.0,7.0,5,0.0,InternVL2.5-38B,Chain of Thought 0,3
1955,22.0,7.0,6,1.0,InternVL2.5-38B,Chain of Thought 0,3
1956,22.0,7.0,7,0.0,InternVL2.5-38B,Chain of Thought 0,3
1957,22.0,7.0,8,0.0,InternVL2.5-38B,Chain of Thought 0,3
1958,22.0,7.0,9,0.0,InternVL2.5-38B,Chain of Thought 0,3
1959,22.0,7.0,10,1.0,InternVL2.5-38B,Chain of Thought 0,3
1960,22.0,8.0,1,1.0,InternVL2.5-38B,Chain of Thought 0,3
1961,22.0,8.0,2,0.0,InternVL2.5-38B,Chain of Thought 0,3
1962,22.0,8.0,3,0.0,InternVL2.5-38B,Chain of Thought 0,3
1963,22.0,8.0,4,1.0,InternVL2.5-38B,Chain of Thought 0,3
1964,22.0,8.0,5,1.0,InternVL2.5-38B,Chain of Thought 0,3
1965,22.0,8.0,6,1.0,InternVL2.5-38B,Chain of Thought 0,3
1966,22.0,8.0,7,1.0,InternVL2.5-38B,Chain of Thought 0,3
1967,22.0,8.0,8,0.0,InternVL2.5-38B,Chain of Thought 0,3
1968,22.0,8.0,9,1.0,InternVL2.5-38B,Chain of Thought 0,3
1969,22.0,8.0,10,1.0,InternVL2.5-38B,Chain of Thought 0,3
1970,22.0,9.0,1,0.0,InternVL2.5-38B,Chain of Thought 0,3
1971,22.0,9.0,2,0.0,InternVL2.5-38B,Chain of Thought 0,3
1972,22.0,9.0,3,1.0,InternVL2.5-38B,Chain of Thought 0,3
1973,22.0,9.0,4,0.0,InternVL2.5-38B,Chain of Thought 0,3
1974,22.0,9.0,5,0.0,InternVL2.5-38B,Chain of Thought 0,3
1975,22.0,9.0,6,1.0,InternVL2.5-38B,Chain of Thought 0,3
1976,22.0,9.0,7,0.0,InternVL2.5-38B,Chain of Thought 0,3
1977,22.0,9.0,8,0.0,InternVL2.5-38B,Chain of Thought 0,3
1978,22.0,9.0,9,0.0,InternVL2.5-38B,Chain of Thought 0,3
1979,22.0,9.0,10,1.0,InternVL2.5-38B,Chain of Thought 0,3
1980,23.0,1.0,1,1.0,InternVL2.5-38B,Chain of Thought 0,3
1981,23.0,1.0,2,0.0,InternVL2.5-38B,Chain of Thought 0,3
1982,23.0,1.0,3,0.0,InternVL2.5-38B,Chain of Thought 0,3
1983,23.0,1.0,4,1.0,InternVL2.5-38B,Chain of Thought 0,3
1984,23.0,1.0,5,0.0,InternVL2.5-38B,Chain of Thought 0,3
1985,23.0,1.0,6,0.0,InternVL2.5-38B,Chain of Thought 0,3
1986,23.0,1.0,7,0.0,InternVL2.5-38B,Chain of Thought 0,3
1987,23.0,1.0,8,0.0,InternVL2.5-38B,Chain of Thought 0,3
1988,23.0,1.0,9,1.0,InternVL2.5-38B,Chain of Thought 0,3
1989,23.0,1.0,10,1.0,InternVL2.5-38B,Chain of Thought 0,3
1990,23.0,2.0,1,1.0,InternVL2.5-38B,Chain of Thought 0,3
1991,23.0,2.0,2,0.0,InternVL2.5-38B,Chain of Thought 0,3
1992,23.0,2.0,3,0.0,InternVL2.5-38B,Chain of Thought 0,3
1993,23.0,2.0,4,1.0,InternVL2.5-38B,Chain of Thought 0,3
1994,23.0,2.0,5,0.0,InternVL2.5-38B,Chain of Thought 0,3
1995,23.0,2.0,6,1.0,InternVL2.5-38B,Chain of Thought 0,3
1996,23.0,2.0,7,1.0,InternVL2.5-38B,Chain of Thought 0,3
1997,23.0,2.0,8,1.0,InternVL2.5-38B,Chain of Thought 0,3
1998,23.0,2.0,9,1.0,InternVL2.5-38B,Chain of Thought 0,3
1999,23.0,2.0,10,1.0,InternVL2.5-38B,Chain of Thought 0,3
2000,23.0,3.0,1,1.0,InternVL2.5-38B,Chain of Thought 0,3
2001,23.0,3.0,2,0.0,InternVL2.5-38B,Chain of Thought 0,3
2002,23.0,3.0,3,0.0,InternVL2.5-38B,Chain of Thought 0,3
2003,23.0,3.0,4,1.0,InternVL2.5-38B,Chain of Thought 0,3
2004,23.0,3.0,5,1.0,InternVL2.5-38B,Chain of Thought 0,3
2005,23.0,3.0,6,0.0,InternVL2.5-38B,Chain of Thought 0,3
2006,23.0,3.0,7,1.0,InternVL2.5-38B,Chain of Thought 0,3
2007,23.0,3.0,8,1.0,InternVL2.5-38B,Chain of Thought 0,3
2008,23.0,3.0,9,1.0,InternVL2.5-38B,Chain of Thought 0,3
2009,23.0,3.0,10,1.0,InternVL2.5-38B,Chain of Thought 0,3
2010,23.0,4.0,1,1.0,InternVL2.5-38B,Chain of Thought 0,3
2011,23.0,4.0,2,1.0,InternVL2.5-38B,Chain of Thought 0,3
2012,23.0,4.0,3,0.0,InternVL2.5-38B,Chain of Thought 0,3
2013,23.0,4.0,4,1.0,InternVL2.5-38B,Chain of Thought 0,3
2014,23.0,4.0,5,1.0,InternVL2.5-38B,Chain of Thought 0,3
2015,23.0,4.0,6,1.0,InternVL2.5-38B,Chain of Thought 0,3
2016,23.0,4.0,7,0.0,InternVL2.5-38B,Chain of Thought 0,3
2017,23.0,4.0,8,0.0,InternVL2.5-38B,Chain of Thought 0,3
2018,23.0,4.0,9,1.0,InternVL2.5-38B,Chain of Thought 0,3
2019,23.0,4.0,10,1.0,InternVL2.5-38B,Chain of Thought 0,3
2020,23.0,5.0,1,1.0,InternVL2.5-38B,Chain of Thought 0,3
2021,23.0,5.0,2,0.0,InternVL2.5-38B,Chain of Thought 0,3
2022,23.0,5.0,3,1.0,InternVL2.5-38B,Chain of Thought 0,3
2023,23.0,5.0,4,1.0,InternVL2.5-38B,Chain of Thought 0,3
2024,23.0,5.0,5,0.0,InternVL2.5-38B,Chain of Thought 0,3
2025,23.0,5.0,6,1.0,InternVL2.5-38B,Chain of Thought 0,3
2026,23.0,5.0,7,1.0,InternVL2.5-38B,Chain of Thought 0,3
2027,23.0,5.0,8,1.0,InternVL2.5-38B,Chain of Thought 0,3
2028,23.0,5.0,9,1.0,InternVL2.5-38B,Chain of Thought 0,3
2029,23.0,5.0,10,0.0,InternVL2.5-38B,Chain of Thought 0,3
2030,23.0,6.0,1,1.0,InternVL2.5-38B,Chain of Thought 0,3
2031,23.0,6.0,2,1.0,InternVL2.5-38B,Chain of Thought 0,3
2032,23.0,6.0,3,1.0,InternVL2.5-38B,Chain of Thought 0,3
2033,23.0,6.0,4,1.0,InternVL2.5-38B,Chain of Thought 0,3
2034,23.0,6.0,5,1.0,InternVL2.5-38B,Chain of Thought 0,3
2035,23.0,6.0,6,0.0,InternVL2.5-38B,Chain of Thought 0,3
2036,23.0,6.0,7,0.0,InternVL2.5-38B,Chain of Thought 0,3
2037,23.0,6.0,8,1.0,InternVL2.5-38B,Chain of Thought 0,3
2038,23.0,6.0,9,0.0,InternVL2.5-38B,Chain of Thought 0,3
2039,23.0,6.0,10,0.0,InternVL2.5-38B,Chain of Thought 0,3
2040,23.0,7.0,1,1.0,InternVL2.5-38B,Chain of Thought 0,3
2041,23.0,7.0,2,1.0,InternVL2.5-38B,Chain of Thought 0,3
2042,23.0,7.0,3,1.0,InternVL2.5-38B,Chain of Thought 0,3
2043,23.0,7.0,4,0.0,InternVL2.5-38B,Chain of Thought 0,3
2044,23.0,7.0,5,1.0,InternVL2.5-38B,Chain of Thought 0,3
2045,23.0,7.0,6,1.0,InternVL2.5-38B,Chain of Thought 0,3
2046,23.0,7.0,7,1.0,InternVL2.5-38B,Chain of Thought 0,3
2047,23.0,7.0,8,1.0,InternVL2.5-38B,Chain of Thought 0,3
2048,23.0,7.0,9,1.0,InternVL2.5-38B,Chain of Thought 0,3
2049,23.0,7.0,10,0.0,InternVL2.5-38B,Chain of Thought 0,3
2050,23.0,8.0,1,0.0,InternVL2.5-38B,Chain of Thought 0,3
2051,23.0,8.0,2,1.0,InternVL2.5-38B,Chain of Thought 0,3
2052,23.0,8.0,3,1.0,InternVL2.5-38B,Chain of Thought 0,3
2053,23.0,8.0,4,1.0,InternVL2.5-38B,Chain of Thought 0,3
2054,23.0,8.0,5,1.0,InternVL2.5-38B,Chain of Thought 0,3
2055,23.0,8.0,6,1.0,InternVL2.5-38B,Chain of Thought 0,3
2056,23.0,8.0,7,0.0,InternVL2.5-38B,Chain of Thought 0,3
2057,23.0,8.0,8,1.0,InternVL2.5-38B,Chain of Thought 0,3
2058,23.0,8.0,9,1.0,InternVL2.5-38B,Chain of Thought 0,3
2059,23.0,8.0,10,1.0,InternVL2.5-38B,Chain of Thought 0,3
2060,23.0,9.0,1,1.0,InternVL2.5-38B,Chain of Thought 0,3
2061,23.0,9.0,2,1.0,InternVL2.5-38B,Chain of Thought 0,3
2062,23.0,9.0,3,1.0,InternVL2.5-38B,Chain of Thought 0,3
2063,23.0,9.0,4,1.0,InternVL2.5-38B,Chain of Thought 0,3
2064,23.0,9.0,5,0.0,InternVL2.5-38B,Chain of Thought 0,3
2065,23.0,9.0,6,1.0,InternVL2.5-38B,Chain of Thought 0,3
2066,23.0,9.0,7,1.0,InternVL2.5-38B,Chain of Thought 0,3
2067,23.0,9.0,8,1.0,InternVL2.5-38B,Chain of Thought 0,3
2068,23.0,9.0,9,1.0,InternVL2.5-38B,Chain of Thought 0,3
2069,23.0,9.0,10,1.0,InternVL2.5-38B,Chain of Thought 0,3
0,1.0,1.0,1,1.0,Qwen2-VL-72B,Chain of Thought 0,2
1,1.0,1.0,2,1.0,Qwen2-VL-72B,Chain of Thought 0,2
2,1.0,1.0,3,0.0,Qwen2-VL-72B,Chain of Thought 0,2
3,1.0,1.0,4,0.0,Qwen2-VL-72B,Chain of Thought 0,2
4,1.0,1.0,5,0.0,Qwen2-VL-72B,Chain of Thought 0,2
5,1.0,1.0,6,0.0,Qwen2-VL-72B,Chain of Thought 0,2
6,1.0,1.0,7,0.0,Qwen2-VL-72B,Chain of Thought 0,2
7,1.0,1.0,8,0.0,Qwen2-VL-72B,Chain of Thought 0,2
8,1.0,1.0,9,1.0,Qwen2-VL-72B,Chain of Thought 0,2
9,1.0,1.0,10,1.0,Qwen2-VL-72B,Chain of Thought 0,2
10,1.0,2.0,1,0.0,Qwen2-VL-72B,Chain of Thought 0,2
11,1.0,2.0,2,1.0,Qwen2-VL-72B,Chain of Thought 0,2
12,1.0,2.0,3,0.0,Qwen2-VL-72B,Chain of Thought 0,2
13,1.0,2.0,4,0.0,Qwen2-VL-72B,Chain of Thought 0,2
14,1.0,2.0,5,0.0,Qwen2-VL-72B,Chain of Thought 0,2
15,1.0,2.0,6,0.0,Qwen2-VL-72B,Chain of Thought 0,2
16,1.0,2.0,7,0.0,Qwen2-VL-72B,Chain of Thought 0,2
17,1.0,2.0,8,1.0,Qwen2-VL-72B,Chain of Thought 0,2
18,1.0,2.0,9,1.0,Qwen2-VL-72B,Chain of Thought 0,2
19,1.0,2.0,10,0.0,Qwen2-VL-72B,Chain of Thought 0,2
20,1.0,3.0,1,0.0,Qwen2-VL-72B,Chain of Thought 0,2
21,1.0,3.0,2,0.0,Qwen2-VL-72B,Chain of Thought 0,2
22,1.0,3.0,3,1.0,Qwen2-VL-72B,Chain of Thought 0,2
23,1.0,3.0,4,1.0,Qwen2-VL-72B,Chain of Thought 0,2
24,1.0,3.0,5,1.0,Qwen2-VL-72B,Chain of Thought 0,2
25,1.0,3.0,6,0.0,Qwen2-VL-72B,Chain of Thought 0,2
26,1.0,3.0,7,1.0,Qwen2-VL-72B,Chain of Thought 0,2
27,1.0,3.0,8,1.0,Qwen2-VL-72B,Chain of Thought 0,2
28,1.0,3.0,9,1.0,Qwen2-VL-72B,Chain of Thought 0,2
29,1.0,3.0,10,1.0,Qwen2-VL-72B,Chain of Thought 0,2
30,1.0,4.0,1,0.0,Qwen2-VL-72B,Chain of Thought 0,2
31,1.0,4.0,2,0.0,Qwen2-VL-72B,Chain of Thought 0,2
32,1.0,4.0,3,1.0,Qwen2-VL-72B,Chain of Thought 0,2
33,1.0,4.0,4,0.0,Qwen2-VL-72B,Chain of Thought 0,2
34,1.0,4.0,5,0.0,Qwen2-VL-72B,Chain of Thought 0,2
35,1.0,4.0,6,0.0,Qwen2-VL-72B,Chain of Thought 0,2
36,1.0,4.0,7,1.0,Qwen2-VL-72B,Chain of Thought 0,2
37,1.0,4.0,8,0.0,Qwen2-VL-72B,Chain of Thought 0,2
38,1.0,4.0,9,0.0,Qwen2-VL-72B,Chain of Thought 0,2
39,1.0,4.0,10,0.0,Qwen2-VL-72B,Chain of Thought 0,2
40,1.0,5.0,1,1.0,Qwen2-VL-72B,Chain of Thought 0,2
41,1.0,5.0,2,1.0,Qwen2-VL-72B,Chain of Thought 0,2
42,1.0,5.0,3,1.0,Qwen2-VL-72B,Chain of Thought 0,2
43,1.0,5.0,4,0.0,Qwen2-VL-72B,Chain of Thought 0,2
44,1.0,5.0,5,1.0,Qwen2-VL-72B,Chain of Thought 0,2
45,1.0,5.0,6,1.0,Qwen2-VL-72B,Chain of Thought 0,2
46,1.0,5.0,7,0.0,Qwen2-VL-72B,Chain of Thought 0,2
47,1.0,5.0,8,0.0,Qwen2-VL-72B,Chain of Thought 0,2
48,1.0,5.0,9,1.0,Qwen2-VL-72B,Chain of Thought 0,2
49,1.0,5.0,10,0.0,Qwen2-VL-72B,Chain of Thought 0,2
50,1.0,6.0,1,1.0,Qwen2-VL-72B,Chain of Thought 0,2
51,1.0,6.0,2,0.0,Qwen2-VL-72B,Chain of Thought 0,2
52,1.0,6.0,3,1.0,Qwen2-VL-72B,Chain of Thought 0,2
53,1.0,6.0,4,1.0,Qwen2-VL-72B,Chain of Thought 0,2
54,1.0,6.0,5,0.0,Qwen2-VL-72B,Chain of Thought 0,2
55,1.0,6.0,6,1.0,Qwen2-VL-72B,Chain of Thought 0,2
56,1.0,6.0,7,0.0,Qwen2-VL-72B,Chain of Thought 0,2
57,1.0,6.0,8,1.0,Qwen2-VL-72B,Chain of Thought 0,2
58,1.0,6.0,9,1.0,Qwen2-VL-72B,Chain of Thought 0,2
59,1.0,6.0,10,0.0,Qwen2-VL-72B,Chain of Thought 0,2
60,1.0,7.0,1,1.0,Qwen2-VL-72B,Chain of Thought 0,2
61,1.0,7.0,2,1.0,Qwen2-VL-72B,Chain of Thought 0,2
62,1.0,7.0,3,1.0,Qwen2-VL-72B,Chain of Thought 0,2
63,1.0,7.0,4,0.0,Qwen2-VL-72B,Chain of Thought 0,2
64,1.0,7.0,5,0.0,Qwen2-VL-72B,Chain of Thought 0,2
65,1.0,7.0,6,1.0,Qwen2-VL-72B,Chain of Thought 0,2
66,1.0,7.0,7,1.0,Qwen2-VL-72B,Chain of Thought 0,2
67,1.0,7.0,8,1.0,Qwen2-VL-72B,Chain of Thought 0,2
68,1.0,7.0,9,0.0,Qwen2-VL-72B,Chain of Thought 0,2
69,1.0,7.0,10,0.0,Qwen2-VL-72B,Chain of Thought 0,2
70,1.0,8.0,1,0.0,Qwen2-VL-72B,Chain of Thought 0,2
71,1.0,8.0,2,1.0,Qwen2-VL-72B,Chain of Thought 0,2
72,1.0,8.0,3,1.0,Qwen2-VL-72B,Chain of Thought 0,2
73,1.0,8.0,4,1.0,Qwen2-VL-72B,Chain of Thought 0,2
74,1.0,8.0,5,1.0,Qwen2-VL-72B,Chain of Thought 0,2
75,1.0,8.0,6,1.0,Qwen2-VL-72B,Chain of Thought 0,2
76,1.0,8.0,7,1.0,Qwen2-VL-72B,Chain of Thought 0,2
77,1.0,8.0,8,1.0,Qwen2-VL-72B,Chain of Thought 0,2
78,1.0,8.0,9,0.0,Qwen2-VL-72B,Chain of Thought 0,2
79,1.0,8.0,10,1.0,Qwen2-VL-72B,Chain of Thought 0,2
80,1.0,9.0,1,1.0,Qwen2-VL-72B,Chain of Thought 0,2
81,1.0,9.0,2,1.0,Qwen2-VL-72B,Chain of Thought 0,2
82,1.0,9.0,3,1.0,Qwen2-VL-72B,Chain of Thought 0,2
83,1.0,9.0,4,0.0,Qwen2-VL-72B,Chain of Thought 0,2
84,1.0,9.0,5,1.0,Qwen2-VL-72B,Chain of Thought 0,2
85,1.0,9.0,6,1.0,Qwen2-VL-72B,Chain of Thought 0,2
86,1.0,9.0,7,1.0,Qwen2-VL-72B,Chain of Thought 0,2
87,1.0,9.0,8,1.0,Qwen2-VL-72B,Chain of Thought 0,2
88,1.0,9.0,9,1.0,Qwen2-VL-72B,Chain of Thought 0,2
89,1.0,9.0,10,1.0,Qwen2-VL-72B,Chain of Thought 0,2
90,2.0,1.0,1,1.0,Qwen2-VL-72B,Chain of Thought 0,2
91,2.0,1.0,2,0.0,Qwen2-VL-72B,Chain of Thought 0,2
92,2.0,1.0,3,0.0,Qwen2-VL-72B,Chain of Thought 0,2
93,2.0,1.0,4,1.0,Qwen2-VL-72B,Chain of Thought 0,2
94,2.0,1.0,5,1.0,Qwen2-VL-72B,Chain of Thought 0,2
95,2.0,1.0,6,1.0,Qwen2-VL-72B,Chain of Thought 0,2
96,2.0,1.0,7,1.0,Qwen2-VL-72B,Chain of Thought 0,2
97,2.0,1.0,8,0.0,Qwen2-VL-72B,Chain of Thought 0,2
98,2.0,1.0,9,0.0,Qwen2-VL-72B,Chain of Thought 0,2
99,2.0,1.0,10,0.0,Qwen2-VL-72B,Chain of Thought 0,2
100,2.0,2.0,1,1.0,Qwen2-VL-72B,Chain of Thought 0,2
101,2.0,2.0,2,0.0,Qwen2-VL-72B,Chain of Thought 0,2
102,2.0,2.0,3,1.0,Qwen2-VL-72B,Chain of Thought 0,2
103,2.0,2.0,4,1.0,Qwen2-VL-72B,Chain of Thought 0,2
104,2.0,2.0,5,1.0,Qwen2-VL-72B,Chain of Thought 0,2
105,2.0,2.0,6,1.0,Qwen2-VL-72B,Chain of Thought 0,2
106,2.0,2.0,7,1.0,Qwen2-VL-72B,Chain of Thought 0,2
107,2.0,2.0,8,1.0,Qwen2-VL-72B,Chain of Thought 0,2
108,2.0,2.0,9,1.0,Qwen2-VL-72B,Chain of Thought 0,2
109,2.0,2.0,10,0.0,Qwen2-VL-72B,Chain of Thought 0,2
110,2.0,3.0,1,1.0,Qwen2-VL-72B,Chain of Thought 0,2
111,2.0,3.0,2,1.0,Qwen2-VL-72B,Chain of Thought 0,2
112,2.0,3.0,3,1.0,Qwen2-VL-72B,Chain of Thought 0,2
113,2.0,3.0,4,1.0,Qwen2-VL-72B,Chain of Thought 0,2
114,2.0,3.0,5,1.0,Qwen2-VL-72B,Chain of Thought 0,2
115,2.0,3.0,6,0.0,Qwen2-VL-72B,Chain of Thought 0,2
116,2.0,3.0,7,1.0,Qwen2-VL-72B,Chain of Thought 0,2
117,2.0,3.0,8,0.0,Qwen2-VL-72B,Chain of Thought 0,2
118,2.0,3.0,9,1.0,Qwen2-VL-72B,Chain of Thought 0,2
119,2.0,3.0,10,1.0,Qwen2-VL-72B,Chain of Thought 0,2
120,2.0,4.0,1,0.0,Qwen2-VL-72B,Chain of Thought 0,2
121,2.0,4.0,2,0.0,Qwen2-VL-72B,Chain of Thought 0,2
122,2.0,4.0,3,0.0,Qwen2-VL-72B,Chain of Thought 0,2
123,2.0,4.0,4,1.0,Qwen2-VL-72B,Chain of Thought 0,2
124,2.0,4.0,5,1.0,Qwen2-VL-72B,Chain of Thought 0,2
125,2.0,4.0,6,0.0,Qwen2-VL-72B,Chain of Thought 0,2
126,2.0,4.0,7,1.0,Qwen2-VL-72B,Chain of Thought 0,2
127,2.0,4.0,8,1.0,Qwen2-VL-72B,Chain of Thought 0,2
128,2.0,4.0,9,1.0,Qwen2-VL-72B,Chain of Thought 0,2
129,2.0,4.0,10,1.0,Qwen2-VL-72B,Chain of Thought 0,2
130,2.0,5.0,1,0.0,Qwen2-VL-72B,Chain of Thought 0,2
131,2.0,5.0,2,1.0,Qwen2-VL-72B,Chain of Thought 0,2
132,2.0,5.0,3,1.0,Qwen2-VL-72B,Chain of Thought 0,2
133,2.0,5.0,4,1.0,Qwen2-VL-72B,Chain of Thought 0,2
134,2.0,5.0,5,1.0,Qwen2-VL-72B,Chain of Thought 0,2
135,2.0,5.0,6,1.0,Qwen2-VL-72B,Chain of Thought 0,2
136,2.0,5.0,7,0.0,Qwen2-VL-72B,Chain of Thought 0,2
137,2.0,5.0,8,1.0,Qwen2-VL-72B,Chain of Thought 0,2
138,2.0,5.0,9,0.0,Qwen2-VL-72B,Chain of Thought 0,2
139,2.0,5.0,10,1.0,Qwen2-VL-72B,Chain of Thought 0,2
140,2.0,6.0,1,1.0,Qwen2-VL-72B,Chain of Thought 0,2
141,2.0,6.0,2,1.0,Qwen2-VL-72B,Chain of Thought 0,2
142,2.0,6.0,3,0.0,Qwen2-VL-72B,Chain of Thought 0,2
143,2.0,6.0,4,1.0,Qwen2-VL-72B,Chain of Thought 0,2
144,2.0,6.0,5,1.0,Qwen2-VL-72B,Chain of Thought 0,2
145,2.0,6.0,6,0.0,Qwen2-VL-72B,Chain of Thought 0,2
146,2.0,6.0,7,1.0,Qwen2-VL-72B,Chain of Thought 0,2
147,2.0,6.0,8,1.0,Qwen2-VL-72B,Chain of Thought 0,2
148,2.0,6.0,9,1.0,Qwen2-VL-72B,Chain of Thought 0,2
149,2.0,6.0,10,0.0,Qwen2-VL-72B,Chain of Thought 0,2
150,2.0,7.0,1,1.0,Qwen2-VL-72B,Chain of Thought 0,2
151,2.0,7.0,2,1.0,Qwen2-VL-72B,Chain of Thought 0,2
152,2.0,7.0,3,1.0,Qwen2-VL-72B,Chain of Thought 0,2
153,2.0,7.0,4,0.0,Qwen2-VL-72B,Chain of Thought 0,2
154,2.0,7.0,5,1.0,Qwen2-VL-72B,Chain of Thought 0,2
155,2.0,7.0,6,1.0,Qwen2-VL-72B,Chain of Thought 0,2
156,2.0,7.0,7,1.0,Qwen2-VL-72B,Chain of Thought 0,2
157,2.0,7.0,8,1.0,Qwen2-VL-72B,Chain of Thought 0,2
158,2.0,7.0,9,0.0,Qwen2-VL-72B,Chain of Thought 0,2
159,2.0,7.0,10,0.0,Qwen2-VL-72B,Chain of Thought 0,2
160,2.0,8.0,1,1.0,Qwen2-VL-72B,Chain of Thought 0,2
161,2.0,8.0,2,0.0,Qwen2-VL-72B,Chain of Thought 0,2
162,2.0,8.0,3,1.0,Qwen2-VL-72B,Chain of Thought 0,2
163,2.0,8.0,4,1.0,Qwen2-VL-72B,Chain of Thought 0,2
164,2.0,8.0,5,0.0,Qwen2-VL-72B,Chain of Thought 0,2
165,2.0,8.0,6,1.0,Qwen2-VL-72B,Chain of Thought 0,2
166,2.0,8.0,7,0.0,Qwen2-VL-72B,Chain of Thought 0,2
167,2.0,8.0,8,1.0,Qwen2-VL-72B,Chain of Thought 0,2
168,2.0,8.0,9,0.0,Qwen2-VL-72B,Chain of Thought 0,2
169,2.0,8.0,10,1.0,Qwen2-VL-72B,Chain of Thought 0,2
170,2.0,9.0,1,1.0,Qwen2-VL-72B,Chain of Thought 0,2
171,2.0,9.0,2,0.0,Qwen2-VL-72B,Chain of Thought 0,2
172,2.0,9.0,3,1.0,Qwen2-VL-72B,Chain of Thought 0,2
173,2.0,9.0,4,1.0,Qwen2-VL-72B,Chain of Thought 0,2
174,2.0,9.0,5,1.0,Qwen2-VL-72B,Chain of Thought 0,2
175,2.0,9.0,6,1.0,Qwen2-VL-72B,Chain of Thought 0,2
176,2.0,9.0,7,1.0,Qwen2-VL-72B,Chain of Thought 0,2
177,2.0,9.0,8,1.0,Qwen2-VL-72B,Chain of Thought 0,2
178,2.0,9.0,9,1.0,Qwen2-VL-72B,Chain of Thought 0,2
179,2.0,9.0,10,1.0,Qwen2-VL-72B,Chain of Thought 0,2
180,3.0,1.0,1,1.0,Qwen2-VL-72B,Chain of Thought 0,4
181,3.0,1.0,2,0.0,Qwen2-VL-72B,Chain of Thought 0,4
182,3.0,1.0,3,1.0,Qwen2-VL-72B,Chain of Thought 0,4
183,3.0,1.0,4,1.0,Qwen2-VL-72B,Chain of Thought 0,4
184,3.0,1.0,5,1.0,Qwen2-VL-72B,Chain of Thought 0,4
185,3.0,1.0,6,0.0,Qwen2-VL-72B,Chain of Thought 0,4
186,3.0,1.0,7,0.0,Qwen2-VL-72B,Chain of Thought 0,4
187,3.0,1.0,8,1.0,Qwen2-VL-72B,Chain of Thought 0,4
188,3.0,1.0,9,1.0,Qwen2-VL-72B,Chain of Thought 0,4
189,3.0,1.0,10,0.0,Qwen2-VL-72B,Chain of Thought 0,4
190,3.0,2.0,1,1.0,Qwen2-VL-72B,Chain of Thought 0,4
191,3.0,2.0,2,1.0,Qwen2-VL-72B,Chain of Thought 0,4
192,3.0,2.0,3,0.0,Qwen2-VL-72B,Chain of Thought 0,4
193,3.0,2.0,4,0.0,Qwen2-VL-72B,Chain of Thought 0,4
194,3.0,2.0,5,1.0,Qwen2-VL-72B,Chain of Thought 0,4
195,3.0,2.0,6,0.0,Qwen2-VL-72B,Chain of Thought 0,4
196,3.0,2.0,7,0.0,Qwen2-VL-72B,Chain of Thought 0,4
197,3.0,2.0,8,1.0,Qwen2-VL-72B,Chain of Thought 0,4
198,3.0,2.0,9,0.0,Qwen2-VL-72B,Chain of Thought 0,4
199,3.0,2.0,10,1.0,Qwen2-VL-72B,Chain of Thought 0,4
200,3.0,3.0,1,1.0,Qwen2-VL-72B,Chain of Thought 0,4
201,3.0,3.0,2,0.0,Qwen2-VL-72B,Chain of Thought 0,4
202,3.0,3.0,3,0.0,Qwen2-VL-72B,Chain of Thought 0,4
203,3.0,3.0,4,1.0,Qwen2-VL-72B,Chain of Thought 0,4
204,3.0,3.0,5,1.0,Qwen2-VL-72B,Chain of Thought 0,4
205,3.0,3.0,6,1.0,Qwen2-VL-72B,Chain of Thought 0,4
206,3.0,3.0,7,1.0,Qwen2-VL-72B,Chain of Thought 0,4
207,3.0,3.0,8,0.0,Qwen2-VL-72B,Chain of Thought 0,4
208,3.0,3.0,9,0.0,Qwen2-VL-72B,Chain of Thought 0,4
209,3.0,3.0,10,1.0,Qwen2-VL-72B,Chain of Thought 0,4
210,3.0,4.0,1,1.0,Qwen2-VL-72B,Chain of Thought 0,4
211,3.0,4.0,2,1.0,Qwen2-VL-72B,Chain of Thought 0,4
212,3.0,4.0,3,0.0,Qwen2-VL-72B,Chain of Thought 0,4
213,3.0,4.0,4,0.0,Qwen2-VL-72B,Chain of Thought 0,4
214,3.0,4.0,5,0.0,Qwen2-VL-72B,Chain of Thought 0,4
215,3.0,4.0,6,0.0,Qwen2-VL-72B,Chain of Thought 0,4
216,3.0,4.0,7,0.0,Qwen2-VL-72B,Chain of Thought 0,4
217,3.0,4.0,8,0.0,Qwen2-VL-72B,Chain of Thought 0,4
